CustomerID;Name;Gender;Age;City;Signup_Date;Last_purchase_date; purchase_amount ;feedback_score;email;Phone_number;Phone_numbre_10_digits;Country
C4786;Rahul;Female;;Mumbai;5/10/2020;;;10;;;;Australia
;Ankit;Male;;Mumbai;12/8/2025;;;10;;9711561725;9711561725;Canada
C4788;Amit;Male;;Hyderabad;24/9/2024;;535.94;10;;;;
C4789;Rahul;Male;;Pune;;;;10;user4788mail.com;;;India
C4790;Ravi;Female;;Chennai;;19/3/2025;;10;user4789@mail.com;9629562479;9629562479;USA
C4791;Kiran;;;Ahmedabad;;15/8/2024;;1;user4790mail.com;;;
C4792;Amit;;69;Bangalore;30/6/2024;;;1;;;;UK
C4793;Rahul;;;;11/1/2022;;1269;1;user4792@mail.com;98137761;0098137761;Canada
;Neha;Female;21;Pune;9/6/2022;;3186.14;10;;;;UK
C4795;Amit;;;Ahmedabad;;;;1;;;;Australia
C4796;Sneha;;22;Chennai;30/6/2023;17/9/2024;;10;user4795@mail.com;;;
;Amit;Female;54;Delhi;;;;3;user4796mail.com;;;UK
C4798;Simran;Female;36;Mumbai;;;;3;;;;
;Amit;Male;;Bangalore;6/3/2022;;1652.77;1;;;;USA
C4800;Priya;Male;;Delhi;23/12/2022;;;1;user4799mail.com;;;UK
C4801;Simran;Female;;Kolkata;15/7/2023;;;1;user4800mail.com;972489513;0972489513;
;Ravi;Female;68;Hyderabad;11/11/2023;21/5/2023;;1;user4801@mail.com;9863259656;9863259656;India
C4803;Pooja;Female;;Ahmedabad;27/12/2023;;;1;;;;USA
C4804;Ankit;Male;;;22/11/2020;;;4;;;;
;;;41;Ahmedabad;;;;1;user4804@mail.com;;;USA
C4806;;Male;;Bangalore;7/12/2021;;;10;user4805@mail.com;;;Canada
C4807;;Female;;Ahmedabad;15/8/2023;;;;user4806mail.com;99131523;0099131523;UK
C4808;Simran;Male;;;8/2/2021;27/2/2022;;1;user4807mail.com;;;
C4809;;Female;;Bangalore;9/7/2022;;1922.14;10;;;;UK
C4810;Amit;Male;;Chennai;;;;1;user4809mail.com;;;Australia
C4811;Amit;Female;;Chennai;;19/8/2020;;1;;;;India
C4812;Ravi;Female;39;Mumbai;30/7/2025;31/12/2024;2848.72;;;9344153497;9344153497;
C4813;Pooja;Male;64;Hyderabad;9/12/2022;11/10/2025;;10;;;;USA
C4814;Priya;Female;;Ahmedabad;31/1/2021;;;10;user4813mail.com;;;UK
;Amit;Male;;Kolkata;;;;1;;966574267;0966574267;Australia
C4816;Kiran;Male;;Chennai;30/6/2023;;;;;;;UK
;;Female;20;Delhi;;;;10;;9778773822;9778773822;Canada
C4818;;Male;24;Pune;12/10/2024;;;1;user4817@mail.com;;;UK
C4819;Kiran;Male;;Pune;;;;1;;916171825;0916171825;Australia
C4820;Neha;Male;;Delhi;;;;10;;;;USA
;Simran;Male;49;Hyderabad;;;;4;;;;Canada
C4822;;Female;;Delhi;;;;1;user4821mail.com;9586813;0009586813;Canada
C4823;Neha;;;Bangalore;11/10/2022;;;1;;;;Australia
C4824;Neha;Male;;Ahmedabad;;3/7/2022;;10;user4823mail.com;;;UK
C4825;Amit;;;Hyderabad;;;;1;user4824@mail.com;;;UK
C4826;Sneha;Male;;Kolkata;4/10/2025;5/10/2020;;10;;;;Australia
C4827;Sneha;Female;;Pune;;22/10/2024;;2;user4826mail.com;;;Australia
C4828;Pooja;Male;;Delhi;7/7/2021;6/8/2022;;1;user4827@mail.com;916237721;0916237721;Canada
C4829;Simran;Male;20;Pune;11/2/2022;;;;user4828@mail.com;;;UK
;Pooja;Female;;Delhi;18/3/2023;;;3;user4829@mail.com;;;USA
C4831;Simran;Male;44;Chennai;;24/1/2026;;;;;;
C4832;Amit;Male;62;Hyderabad;20/2/2024;;;1;;;;
C4833;Ravi;Female;;Delhi;;11/4/2025;;4;user4832@mail.com;;;Australia
;Neha;;;;;;;;;;;Australia
;Simran;Female;;Bangalore;13/4/2021;;;;user4834@mail.com;9624377568;9624377568;Canada
;Sneha;Male;;;2/6/2021;14/10/2023;2829.82;5;user4835mail.com;;;
;Priya;;;Ahmedabad;;;;5;;;;
C4838;Kiran;Male;;Ahmedabad;13/4/2025;19/1/2024;;1;;;;
C4839;Rahul;;69;Chennai;;;;1;;;;Australia
C4840;Simran;Female;;Ahmedabad;;13/11/2025;;10;;;;
C4841;Ankit;;41;Bangalore;;;3255.24;3;user4840mail.com;;;Australia
C4842;Kiran;Female;;Chennai;10/4/2021;;;10;;9882625765;9882625765;USA
C4843;Pooja;Male;26;Pune;23/11/2022;;;;;;;Australia
C4844;;Female;;Bangalore;18/3/2025;;;1;;9329769781;9329769781;Canada
C4845;;Male;;Ahmedabad;;14/8/2025;;2;;939122122;0939122122;UK
;Kiran;Female;;;23/6/2023;3/3/2022;3901.62;1;user4845@mail.com;983693487;0983693487;UK
C4847;Pooja;Male;;Mumbai;27/5/2024;;;4;user4846@mail.com;;;USA
C4848;Pooja;;;Chennai;;;;10;user4847mail.com;;;Australia
C4849;Priya;Female;;;16/11/2021;;;5;user4848mail.com;9957546967;9957546967;
;Ankit;Male;;Delhi;;28/2/2023;;;user4849@mail.com;;;USA
C4851;;;44;Hyderabad;18/1/2025;;4937.03;1;;99344922;0099344922;Canada
C4852;Rahul;Female;;Ahmedabad;14/6/2023;;;1;user4851mail.com;;;India
C4853;Ankit;Female;55;Pune;;;;1;;;;USA
C4854;Priya;Male;;Mumbai;11/7/2023;;;1;;;;UK
C4855;;Female;;;;;;1;user4854mail.com;;;UK
C4856;Simran;Male;37;;2/7/2022;;;;;;;India
C4857;Ravi;Male;25;Delhi;3/11/2020;;155.7;2;user4856@mail.com;;;India
C4858;Priya;Male;25;Pune;18/9/2025;;;;;9921916158;9921916158;India
C4859;Amit;;;Hyderabad;21/9/2021;;2597.6;10;;;;Australia
C4860;Neha;Male;;Delhi;20/7/2022;;1170.16;;user4859mail.com;;;India
C4861;Rahul;;65;Mumbai;;;1690.4;;user4860@mail.com;;;
;Sneha;Male;70;Delhi;14/11/2023;;;1;;;;USA
C4863;Pooja;Female;;Chennai;;;1595.98;1;;9323487352;9323487352;Australia
C4864;Neha;Male;;Pune;6/3/2025;13/5/2021;4910.93;10;;;;Canada
C4865;Ravi;Male;;Chennai;8/1/2021;12/9/2024;;;user4864mail.com;;;Australia
C4866;Simran;;;Mumbai;26/11/2025;25/11/2022;;1;user4865mail.com;;;Canada
;Ankit;Female;53;Pune;;;;1;user4866@mail.com;9549933878;9549933878;Canada
C4868;Ankit;Female;;Hyderabad;;;;1;user4867@mail.com;;;
C4869;Ravi;Male;;Delhi;;;2878.7;1;user4868@mail.com;;;India
C4870;Kiran;;59;Hyderabad;16/6/2025;;263.95;10;user4869@mail.com;;;
;Rahul;Female;;Kolkata;7/5/2021;;;4;;93141234;0093141234;India
;Neha;Female;35;Delhi;19/7/2022;;;1;user4871@mail.com;;;
C4873;Pooja;Male;64;Ahmedabad;21/2/2022;7/12/2022;;1;;;;UK
C4874;Sneha;Female;;Ahmedabad;;4/1/2026;2537.83;1;;;;
C4875;Priya;Female;;Hyderabad;23/10/2021;;;10;user4874@mail.com;;;Australia
C4876;;;;Hyderabad;17/3/2021;;1568.29;10;;;;India
;Pooja;Female;;Pune;7/5/2025;13/1/2024;;;;;;Australia
C4878;;Male;58;Bangalore;13/7/2024;14/3/2023;;3;;9775944787;9775944787;UK
C4879;Priya;Male;;Mumbai;6/11/2023;;1271.14;;;;;USA
;Kiran;Female;;Hyderabad;5/5/2025;;;;user4879mail.com;;;USA
;Neha;Female;;;25/9/2021;14/5/2021;;10;;;;India
C4882;Pooja;Male;;Ahmedabad;;;;5;;;;
;Ravi;Male;34;Chennai;;;2440.6;10;;;;
C4884;Rahul;Female;57;;;11/3/2022;;1;;;;Canada
C4885;Ankit;Female;;Hyderabad;;31/8/2020;;;;;;
;Sneha;;;Pune;;;4359.69;;user4885mail.com;963195444;0963195444;Canada
C4887;;Female;55;Ahmedabad;19/8/2023;;3081.62;;user4886@mail.com;;;USA
C4888;Amit;Female;;Pune;;;;;user4887mail.com;;;
C4889;Priya;Female;;Mumbai;1/8/2024;;997.76;2;user4888mail.com;;;
C4890;Ravi;Female;;Ahmedabad;16/4/2023;;;1;user4889mail.com;9632114216;9632114216;UK
C4891;Amit;Male;;Bangalore;22/4/2022;10/3/2025;;10;;92568715;0092568715;
C4892;Sneha;;;Mumbai;;;;4;;;;Australia
;;Male;23;Mumbai;20/10/2025;7/9/2021;;;user4892@mail.com;;;Canada
C4894;Neha;Male;55;Bangalore;3/9/2024;;;2;;;;USA
;Ravi;Female;45;Hyderabad;28/3/2022;13/5/2025;;10;user4894mail.com;;;USA
C4896;Rahul;Male;;Chennai;23/12/2021;;;10;;;;Canada
C4897;Rahul;Female;;;;;;10;;;;India
;Neha;Male;;Kolkata;30/7/2023;22/8/2024;;10;;;;UK
;;;;Delhi;;;;2;;;;Australia
C4900;;Male;;Pune;;;;3;;;;India
C4901;Simran;;;Hyderabad;;;3608;10;;;;UK
;Priya;Male;;Pune;;19/12/2022;;;;;;USA
;Pooja;Male;;Ahmedabad;10/2/2025;24/6/2024;;;;;;
C4904;Ankit;Female;;Hyderabad;9/4/2023;10/8/2025;;1;;9563243499;9563243499;
C4905;Rahul;Male;;Chennai;15/10/2021;;222.82;1;user4904@mail.com;;;
C4906;Ankit;Female;;Hyderabad;;;;;user4905@mail.com;;;Canada
C4907;;Male;;Delhi;18/3/2021;9/12/2023;;10;user4906mail.com;;;USA
C4908;;Male;;Bangalore;25/3/2023;;;2;;;;UK
C4909;Sneha;Female;;Bangalore;;;;10;user4908@mail.com;;;Canada
C4910;Pooja;Female;;Bangalore;4/10/2024;6/10/2023;;2;;;;India
C4911;Ankit;Female;;Bangalore;;26/12/2023;352.68;4;;;;UK
;Sneha;;;Hyderabad;22/6/2021;;4992.23;;user4911mail.com;;;
C4913;;Female;;Kolkata;23/5/2024;;3324.66;5;;;;USA
C4914;Kiran;Female;;Ahmedabad;12/5/2023;;;2;;;;USA
C4915;;Female;;Chennai;23/4/2023;;;;;942437562;0942437562;UK
C4916;Neha;Female;;Mumbai;29/10/2021;;;10;;;;India
C4917;Rahul;;;Hyderabad;;;509.67;2;user4916mail.com;;;Canada
C4918;;Male;34;Mumbai;;;;;;;;USA
C4919;Rahul;Male;;Pune;16/4/2023;;;1;user4918mail.com;;;USA
C4920;Sneha;Female;;Ahmedabad;;6/9/2023;;5;user4919@mail.com;;;USA
C4921;Simran;Female;64;Pune;21/8/2023;;;10;;;;Canada
C4922;Sneha;Female;;Delhi;;;;1;user4921mail.com;;;UK
C4923;Kiran;Female;41;Mumbai;;;;1;;93861713;0093861713;UK
;Neha;Male;;Kolkata;;29/10/2022;;10;;;;Australia
C4925;;Female;;;;;;1;user4924@mail.com;;;
C4926;;;;Mumbai;8/10/2020;;;;user4925@mail.com;;;India
;;;;Chennai;3/3/2021;;;1;;;;
C4928;Ankit;Female;;;;21/8/2025;;4;;981576981;0981576981;UK
C4929;Priya;Male;38;Chennai;13/2/2021;;;;;;;USA
C4930;;Female;;Mumbai;;;;1;;;;India
C4931;Ankit;Female;;;13/9/2022;;4214.72;;user4930mail.com;954189174;0954189174;Canada
C4932;;Male;57;Delhi;;;;10;;;;USA
C4933;Priya;Female;;Bangalore;;22/11/2025;;10;user4932mail.com;96725978;0096725978;Australia
;;Female;;Chennai;;18/11/2020;1147.25;10;;;;India
;Simran;;45;Pune;4/7/2025;19/6/2025;;;;;;India
C4936;Ankit;Female;63;Chennai;;20/10/2024;;10;;98985421;0098985421;India
C4937;Ravi;Male;42;;;;;2;;9268412235;9268412235;UK
C4938;Kiran;Male;;Kolkata;;9/12/2020;;10;;;;UK
C4939;Priya;;59;Bangalore;;;;;user4938mail.com;;;Canada
;Kiran;;56;Chennai;26/1/2023;;;2;;;;Australia
C4941;Kiran;Male;;Kolkata;17/5/2021;13/8/2023;;1;;;;Australia
C4942;Priya;Female;;Kolkata;27/1/2021;;;3;user4941mail.com;;;
;;Female;65;;;;;1;;;;Canada
C4944;Ravi;Male;;Bangalore;18/9/2023;;;1;;;;Canada
C4945;Neha;Female;32;Kolkata;9/2/2025;24/9/2023;;1;user4944mail.com;;;India
;Simran;Female;18;Mumbai;30/9/2021;;;10;;;;USA
C4947;;;58;Pune;;;;;user4946@mail.com;9146117362;9146117362;USA
C4948;Kiran;Male;;Chennai;;;;10;;;;UK
C4949;Sneha;;;Pune;23/8/2025;1/2/2021;;2;user4948@mail.com;;;Australia
;Rahul;Female;;;29/11/2023;;;;user4949@mail.com;;;Canada
;Kiran;Female;;Bangalore;2/8/2022;13/3/2025;668.64;10;user4950mail.com;;;Australia
C4952;Sneha;Male;;Bangalore;18/11/2025;7/11/2021;3650.24;1;;927925;0000927925;USA
C4953;Sneha;Female;;Ahmedabad;10/9/2025;27/12/2023;3872.04;;user4952@mail.com;;;Canada
C4954;Ankit;Female;;Bangalore;;;;10;user4953@mail.com;;;
;Amit;;;Pune;;;;1;user4954@mail.com;9318228731;9318228731;USA
;;Male;;Hyderabad;18/10/2025;5/7/2022;2578.73;1;user4955@mail.com;98259823;0098259823;Canada
C4957;Neha;Female;;Ahmedabad;;21/6/2023;;1;user4956mail.com;;;UK
C4958;Ravi;;;Ahmedabad;2/10/2022;1/9/2021;;;user4957mail.com;;;India
C4959;;Male;50;Bangalore;6/4/2023;;;;;;;Canada
C4960;Pooja;Male;33;Chennai;23/7/2022;;;10;user4959@mail.com;;;UK
C4961;Priya;Male;;Pune;24/11/2024;;;1;;9857465284;9857465284;UK
C4962;Kiran;Female;;Bangalore;;;;10;;;;
C4963;Ankit;Male;;Hyderabad;18/4/2024;;;5;;;;Canada
C4964;Sneha;Female;;Ahmedabad;5/1/2023;6/1/2025;1346.63;1;user4963@mail.com;9319966633;9319966633;Australia
C4965;Priya;;31;Ahmedabad;23/2/2023;;4921.09;5;user4964@mail.com;927571491;0927571491;Canada
;Kiran;Female;24;Kolkata;18/10/2022;3/1/2022;;4;user4965@mail.com;;;
C4967;Neha;Male;69;Ahmedabad;18/6/2024;;;10;user4966mail.com;;;Australia
C4968;Rahul;Female;53;Delhi;;8/8/2022;;;;;;USA
;Kiran;Female;;Ahmedabad;27/3/2023;28/11/2022;;10;;;;India
;Neha;Male;;Ahmedabad;;15/7/2023;;10;;;;Canada
C4971;Simran;Female;;;;;2810.08;5;user4970mail.com;;;USA
;Amit;Male;;Delhi;12/12/2025;;1527.84;;;9434597448;9434597448;Canada
C4973;Priya;Male;;Chennai;;10/1/2025;;10;;957323722;0957323722;UK
C4974;Kiran;Male;;Chennai;;;;;;985787177;0985787177;UK
C4975;Kiran;Female;30;Pune;14/2/2021;4/2/2022;;;user4974mail.com;;;Australia
C4976;;Male;;Chennai;29/6/2021;9/12/2022;;4;;;;India
C4977;Amit;Male;;Ahmedabad;;14/9/2025;;;;;;USA
C4978;;;48;Bangalore;5/3/2023;28/12/2023;;10;;973359199;0973359199;India
;Kiran;;46;Bangalore;28/9/2020;;;;user4978mail.com;;;UK
C4980;Ankit;Male;;Ahmedabad;;;;10;;;;USA
C4981;Sneha;Female;;;15/4/2021;8/4/2024;2309.64;10;user4980mail.com;;;USA
;Neha;Male;;Mumbai;;;;5;user4981mail.com;9169797554;9169797554;UK
C4983;Sneha;Male;;Chennai;29/10/2023;;;1;;;;Australia
C4984;Simran;;;Kolkata;;8/10/2023;949.45;;;;;
C4985;Sneha;;;Delhi;;;;10;user4984@mail.com;91819948;0091819948;UK
C4986;Neha;;;Delhi;;22/2/2023;;;;9744113312;9744113312;Canada
C4987;Simran;Female;;Delhi;14/1/2025;2/4/2023;;1;user4986mail.com;;;India
C4988;Sneha;;;Hyderabad;;;2389.92;3;;;;
;Simran;Female;34;Chennai;12/1/2025;;1890.94;1;user4988@mail.com;;;
C4990;Pooja;Male;;Hyderabad;;;4533.29;2;user4989mail.com;;;UK
C4991;Ankit;Female;;Ahmedabad;28/7/2021;16/10/2020;;1;;;;
C4992;Priya;;;Chennai;;2/6/2025;;2;;;;
C4993;Simran;Female;24;Ahmedabad;;27/11/2024;;4;user4992mail.com;;;India
C4994;Rahul;Female;;Kolkata;;21/6/2021;;1;;;;Australia
;Priya;;;Delhi;3/4/2023;;;3;user4994@mail.com;;;UK
;Sneha;Male;;Kolkata;;;2331.22;;;;;USA
C4997;Ravi;Male;34;Ahmedabad;13/1/2025;23/3/2022;;2;;;;India
C4998;Amit;Male;53;Hyderabad;;;;2;user4997mail.com;9625399615;9625399615;USA
C4999;Pooja;Male;;;19/11/2025;;;1;;;;
C5000;Neha;Male;;Kolkata;;12/1/2022;;10;;;;India
C5001;Neha;Female;;Bangalore;11/7/2025;24/6/2024;4065.36;;user5000@mail.com;;;UK
C5002;Amit;Female;;Ahmedabad;14/1/2024;;;4;;;;India
;Ankit;Male;;Mumbai;;;;4;;;;Canada
C5004;Rahul;Male;;Pune;19/12/2024;4/2/2021;;1;;;;USA
C5005;Sneha;Female;;Pune;16/9/2022;12/7/2023;3297.56;3;user5004mail.com;;;Australia
C5006;Ankit;;;Hyderabad;;14/9/2022;;2;;9475729566;9475729566;India
C5007;;Female;;Mumbai;25/3/2025;;;;;93367647;0093367647;USA
C5008;Ravi;;61;Ahmedabad;29/1/2022;4/7/2024;;1;user5007@mail.com;;;Canada
;;;;Mumbai;18/2/2024;3/1/2026;;1;user5008mail.com;;;
C5010;Simran;Female;;Hyderabad;;;;;user5009@mail.com;;;
C5011;Simran;Female;;Ahmedabad;;;;;user5010@mail.com;;;Australia
C5012;Sneha;Male;;Hyderabad;;;;5;user5011@mail.com;;;Canada
C5013;;Male;;Delhi;;8/4/2023;4323.97;;user5012@mail.com;;;UK
C5014;Sneha;;39;Pune;;25/6/2021;4077.62;;user5013@mail.com;93882148;0093882148;Australia
C5015;;Female;;Bangalore;23/2/2022;22/3/2025;;;user5014mail.com;96132;0000096132;
;Simran;;60;Mumbai;;22/4/2023;518.82;1;user5015@mail.com;;;Australia
C5017;Ravi;Female;;Ahmedabad;8/9/2022;;1959.36;1;user5016mail.com;9148921227;9148921227;Canada
;;;38;Chennai;;8/11/2025;;1;;;;
C5019;Neha;;58;Ahmedabad;20/7/2022;;;4;;;;Australia
C5020;Neha;Female;22;Delhi;8/2/2024;;;;;92993297;0092993297;Australia
C5021;;;;Ahmedabad;;;;;;;;Canada
;Ankit;Male;56;Delhi;;14/10/2020;2626.43;2;user5021mail.com;;;India
C5023;;Male;;Bangalore;25/10/2024;11/6/2022;;;user5022@mail.com;;;
C5024;Rahul;Male;40;Chennai;19/9/2022;;;5;;986493811;0986493811;Canada
C5025;Pooja;Female;;;;;3293.82;;user5024@mail.com;;;India
C5026;Amit;;;Hyderabad;15/9/2024;;3138.18;10;user5025@mail.com;9281475975;9281475975;USA
C5027;Ankit;;;Mumbai;;24/11/2020;;1;user5026@mail.com;91557828;0091557828;Canada
;Sneha;Male;;Kolkata;;13/10/2021;;1;;;;USA
C5029;Rahul;Male;;Mumbai;;;4592.64;5;user5028mail.com;;;Australia
C5030;Rahul;;;Pune;;;;10;user5029@mail.com;;;Canada
C5031;Priya;;40;Hyderabad;;;;;;;;
;;;;Ahmedabad;14/4/2022;5/8/2023;;3;user5031mail.com;9754268436;9754268436;USA
C5033;Sneha;Female;45;Hyderabad;8/1/2026;;;1;user5032mail.com;;;Canada
;;Male;;Mumbai;;;;10;;;;
;Neha;Male;28;Chennai;30/10/2023;30/11/2024;;10;;9937613368;9937613368;USA
C5036;;Female;;Bangalore;;31/12/2020;;;;;;India
C5037;;Female;48;Pune;;;2945.87;;;;;UK
C5038;Amit;Male;;Ahmedabad;;;;1;;;;Canada
;Ankit;;;Hyderabad;23/10/2022;;1671.33;4;user5038@mail.com;;;UK
C5040;Pooja;Female;60;Pune;17/6/2021;;950.1;1;user5039mail.com;;;UK
C5041;;Female;64;Pune;4/6/2022;24/8/2023;2281.96;;user5040@mail.com;9726313298;9726313298;
C5042;Sneha;Female;;;10/4/2024;13/8/2025;;3;;;;Canada
C5043;;;;Kolkata;;31/12/2023;;;;;;USA
C5044;Ankit;;;;;;;3;user5043mail.com;;;UK
C5045;;;27;Kolkata;;;;;user5044@mail.com;;;USA
C5046;Pooja;Female;;Ahmedabad;;;;1;user5045mail.com;;;
C5047;Neha;Male;;Hyderabad;28/9/2024;18/7/2024;;10;user5046mail.com;;;Australia
;Kiran;Male;39;Pune;;;;10;user5047@mail.com;;;
C5049;Amit;Female;;Kolkata;;;2461.3;;;;;India
C5050;Simran;Male;;Delhi;;;;10;user5049mail.com;;;UK
C5051;Rahul;Female;;Pune;14/9/2023;;477.32;1;user5050mail.com;9779968571;9779968571;Australia
C5052;Sneha;;;Kolkata;;;;10;user5051mail.com;9384452589;9384452589;Australia
C5053;Sneha;Female;;Mumbai;25/1/2026;;;3;user5052@mail.com;;;Australia
C5054;;Female;;;20/9/2022;20/8/2024;;2;;;;Canada
C5055;Rahul;Male;70;Hyderabad;22/10/2021;9/4/2023;;1;;93992272;0093992272;Australia
C5056;Amit;Female;;Kolkata;15/8/2025;;4390.84;;user5055@mail.com;;;India
C5057;Amit;Female;;Kolkata;;9/11/2020;;10;;;;Australia
;;Male;;Kolkata;26/12/2020;;;10;;;;UK
C5059;;Male;;Ahmedabad;;;;2;user5058@mail.com;9622252276;9622252276;UK
C5060;Ankit;Male;;Kolkata;;;2291.4;;;99589623;0099589623;UK
C5061;Neha;Female;58;Chennai;;20/9/2023;;10;;973435686;0973435686;Australia
C5062;Pooja;;;Mumbai;20/11/2020;;;1;;963852478;0963852478;
C5063;Sneha;Male;49;Chennai;;;;3;;;;India
C5064;Kiran;;;Mumbai;1/5/2024;;;1;;9472812874;9472812874;
C5065;Simran;Female;;;16/1/2023;;;1;;;;Australia
C5066;Rahul;Male;22;Mumbai;;1/5/2022;;1;;926338938;0926338938;India
;Ankit;;;Delhi;25/7/2025;23/4/2025;;4;;9951762968;9951762968;
C5068;Kiran;;;Bangalore;;;;10;user5067mail.com;9971959892;9971959892;Australia
C5069;Sneha;;;Bangalore;4/11/2023;;;1;user5068@mail.com;;;Canada
C5070;Amit;Female;;Hyderabad;24/3/2024;;;;;93428868;0093428868;UK
C5071;Pooja;Male;;Mumbai;20/10/2021;;;4;user5070mail.com;;;Canada
C5072;Rahul;Male;;Kolkata;;30/7/2025;;10;user5071mail.com;;;Australia
C5073;Neha;Male;;Ahmedabad;19/5/2023;5/4/2025;;10;user5072@mail.com;926732488;0926732488;Canada
C5074;Ravi;;;;;;;;;;;Australia
;Ravi;Female;67;Bangalore;10/6/2022;7/4/2022;;2;;;;Canada
C5076;Sneha;Male;;Bangalore;;;;1;user5075@mail.com;;;Australia
C5077;;Male;69;Delhi;;;1697.66;5;;981537823;0981537823;USA
C5078;Rahul;Male;;Chennai;;22/10/2024;;;;;;Australia
C5079;Neha;;;;;;;2;;91275526;0091275526;UK
C5080;Pooja;;;Pune;;25/11/2020;3944.05;1;user5079mail.com;;;India
C5081;Ankit;Male;;;13/10/2020;;;10;user5080@mail.com;912971976;0912971976;India
C5082;;Female;;Hyderabad;15/3/2022;29/7/2021;;3;;;;USA
C5083;;Male;;Hyderabad;;;;2;;;;
C5084;Neha;Male;;Ahmedabad;;;;3;;942213885;0942213885;Australia
C5085;Priya;;;Chennai;;;;10;;;;India
;Ankit;;;Bangalore;;;2380.32;1;user5085@mail.com;;;UK
C5087;Sneha;Male;;Mumbai;5/9/2021;7/12/2020;1028.36;10;;;;Canada
C5088;Neha;Male;;Hyderabad;31/8/2024;26/2/2022;;10;user5087mail.com;92432833;0092432833;USA
C5089;Ravi;Female;;Chennai;5/8/2022;27/11/2023;;10;user5088mail.com;9863163682;9863163682;UK
C5090;Amit;Male;;Bangalore;;;;1;user5089mail.com;;;India
C5091;Pooja;;;Ahmedabad;;;3135.77;5;;9236247336;9236247336;USA
C5092;Priya;;;Hyderabad;14/6/2025;;2931.73;1;user5091mail.com;9113657241;9113657241;USA
;;;;Delhi;;16/10/2023;;3;;;;
C5094;Ankit;Female;;;17/3/2024;24/7/2021;;1;;931212579;0931212579;
;;;;Mumbai;9/3/2023;;;10;user5094mail.com;;;Australia
C5096;Rahul;Female;66;Pune;;;2088.68;10;;;;India
;Simran;;;Kolkata;;;;10;user5096mail.com;;;USA
C5098;Ankit;Female;;Chennai;;;1855.43;1;;;;USA
C5099;;Female;;Bangalore;;;263.94;;;;;UK
C5100;Rahul;Male;37;Mumbai;4/2/2022;8/9/2025;65.83;1;user5099mail.com;9635651358;9635651358;Canada
C5101;Rahul;Male;;Delhi;;;;10;user5100@mail.com;;;India
C5102;;;18;Ahmedabad;26/9/2022;;;10;user5101mail.com;;;UK
C5103;Sneha;Female;;Mumbai;;;4294.73;10;user5102@mail.com;;;India
C5104;Pooja;Female;;Hyderabad;;;;10;;;;Australia
C5105;Amit;Male;24;Delhi;;;687.85;1;;;;USA
C5106;;Female;;Chennai;27/12/2020;;4198.52;1;user5105@mail.com;;;UK
C5107;;Female;;Ahmedabad;3/12/2022;;;;;;;
;Kiran;Female;;Kolkata;;;4812.66;5;user5107mail.com;;;UK
C5109;Ankit;Male;;;;2/8/2023;;1;;;;UK
C5110;Simran;Female;;Pune;1/3/2025;11/11/2025;652.55;1;user5109mail.com;995654475;0995654475;
C5111;Priya;Female;;Delhi;;;;;user5110@mail.com;;;
C5112;;Female;;Delhi;;;3290.48;;;9127715;0009127715;India
C5113;;Female;;Chennai;;;;2;;;;Australia
C5114;Sneha;Male;;Pune;;;;10;user5113@mail.com;9464987;0009464987;UK
C5115;Rahul;;;Mumbai;;;;4;;;;USA
;Sneha;;61;Hyderabad;21/3/2022;;3362.72;10;;9912216658;9912216658;
C5117;Pooja;Male;;Kolkata;15/4/2025;;;10;user5116@mail.com;;;
C5118;Kiran;;;Delhi;18/11/2021;;1600.85;;user5117mail.com;;;India
C5119;Ravi;Female;;Pune;;14/7/2023;;1;;;;UK
C5120;;Male;;;;;;1;user5119@mail.com;;;Canada
C5121;Rahul;Female;;Bangalore;26/3/2022;;;10;user5120mail.com;;;UK
;;;;Chennai;9/12/2021;;;;;;;UK
;Ravi;Male;;Bangalore;;27/2/2023;;1;user5122mail.com;;;
C5124;Kiran;Male;;Ahmedabad;21/12/2023;;;10;;;;
C5125;Neha;Female;;Chennai;;;;2;user5124mail.com;;;Canada
C5126;Rahul;Female;37;Bangalore;1/11/2025;28/3/2023;2104.57;;user5125@mail.com;9289529479;9289529479;Australia
C5127;Pooja;Male;;Kolkata;2/3/2022;2/10/2024;;10;user5126mail.com;;;UK
C5128;Ravi;Female;48;Chennai;31/5/2024;27/11/2020;;;user5127@mail.com;966631;0000966631;India
;Neha;;;Delhi;14/1/2021;;;1;user5128mail.com;9579245751;9579245751;
C5130;Rahul;Female;;Pune;;;;5;;;;Australia
C5131;Rahul;Male;;Bangalore;1/8/2025;;;1;;;;
;Pooja;Male;;Pune;11/8/2025;28/8/2023;166.22;10;;;;India
C5133;Amit;Male;;Mumbai;;26/9/2025;;1;user5132@mail.com;;;India
C5134;Pooja;;;Delhi;;;;3;;;;India
C5135;Neha;Female;;Mumbai;;7/2/2021;2763.93;10;;9354616722;9354616722;Australia
;;Male;;Kolkata;29/3/2023;12/1/2026;;;;9485611353;9485611353;Australia
C5137;Pooja;;55;Ahmedabad;;1/10/2020;1104.53;2;;966128742;0966128742;UK
C5138;Simran;Male;;Bangalore;14/3/2023;;;3;user5137mail.com;;;USA
C5139;Ravi;Female;;;1/1/2026;;;3;;;;Australia
;Simran;;;Mumbai;16/5/2021;14/4/2022;;;;;;USA
;Priya;;55;Kolkata;;13/2/2024;;10;;9823964647;9823964647;USA
C5142;Priya;;;Ahmedabad;;17/7/2023;;;user5141mail.com;;;Australia
